receipt_date,cumulative_total
2024-02-14,737813.98
2024-02-14,738313.98
2024-02-14,738363.98
2024-02-14,738373.98
2024-02-14,738473.98
2024-02-14,738498.98
2024-02-14,738598.98
2024-02-14,738608.98
2024-02-14,738760.98
2024-02-14,739760.98
2024-02-15,740010.98
2024-02-15,740510.98
2024-02-15,740760.98
2024-02-15,740960.98
2024-02-15,741010.98
2024-02-15,741510.98
2024-02-15,742010.98
2024-02-15,742510.98
2024-02-15,743280.98
2024-02-16,743530.98
2024-02-16,743830.98
2024-02-16,743930.98
2024-02-16,744180.98
2024-02-16,744205.98
2024-02-16,744907.98
2024-02-16,745157.98
2024-02-17,745407.98
2024-02-17,745417.98
2024-02-17,745517.98
2024-02-17,745617.98
2024-02-18,745767.98
2024-02-18,745787.98
2024-02-18,745807.98
2024-02-19,745817.98
2024-02-19,746067.98
2024-02-20,746567.98
2024-02-20,746717.98
2024-02-20,746967.98
2024-02-20,747067.98
2024-02-20,747167.98
2024-02-20,747667.98
2024-02-21,747677.98
2024-02-21,747777.98
2024-02-21,748027.98
2024-02-21,749527.98
2024-02-21,750527.98
2024-02-21,750566.98
2024-02-21,750816.98
2024-02-21,750866.98
2024-02-21,751166.98
2024-02-21,751416.98
2024-02-21,751916.98
2024-02-21,752066.98
2024-02-21,752166.98
2024-02-21,752666.98
2024-02-21,754566.98
2024-02-21,755166.98
2024-02-21,755416.98
2024-02-21,755526.98
2024-02-21,756526.98
2024-02-22,756776.98
2024-02-22,756926.98
2024-02-22,756426.98
2024-02-22,756926.98
2024-02-22,757926.98
2024-02-22,758176.98
2024-02-22,758676.98
2024-02-22,758686.98
2024-02-22,761086.98
2024-02-22,761286.98
2024-02-22,761671.98
2024-02-23,761681.98
2024-02-23,761781.98
2024-02-23,763181.98
2024-02-23,763281.98
2024-02-23,763531.98
2024-02-23,764931.98
2024-02-23,765031.98
2024-02-24,765531.98
2024-02-24,766031.98
2024-02-24,766531.98
2024-02-24,766700.98
2024-02-25,766850.98
2024-02-25,767100.98
2024-02-25,767350.98
2024-02-26,767450.98
2024-02-26,767950.98
2024-02-26,770350.98
2024-02-26,770550.98
2024-02-26,771050.98
2024-02-26,771150.98
2024-02-26,771400.98
2024-02-26,771650.98
2024-02-26,772150.98
2024-02-26,772400.98
2024-02-26,772650.98
2024-02-26,772900.98
2024-02-27,774300.98
2024-02-27,776700.98
2024-02-27,777700.98
2024-02-27,778000.98
2024-02-27,778100.98
2024-02-27,778200.98
2024-02-27,778239.98
2024-02-27,779239.98
2024-02-27,779289.98
2024-02-27,779314.98
2024-02-27,779564.98
2024-02-27,780621.98
2024-02-27,780656.98
2024-02-27,780681.98
2024-02-28,780781.98
2024-02-28,781281.98
2024-02-28,782281.98
2024-02-28,782301.98
2024-02-28,782551.98
2024-02-28,782601.98
2024-02-28,782651.98
2024-02-28,782661.98
2024-02-28,782911.98
2024-02-28,783911.98
2024-02-28,784011.98
2024-02-28,784261.98
2024-02-28,786661.98
2024-02-28,789061.98
2024-02-28,789311.98
2024-02-28,789411.98
2024-02-28,790411.98
2024-02-29,790661.98
2024-02-29,793061.98
2024-02-29,793311.98
2024-02-29,793340.98
2024-02-29,793390.98
2024-02-29,793640.98
2024-02-29,793690.98
2024-02-29,793740.98
2024-02-29,793840.98
2024-02-29,793865.98
2024-02-29,793915.98
2024-02-29,794015.98
2024-02-29,795015.98
2024-02-29,795515.98
2024-02-29,796515.98
2024-02-29,796615.98
2024-02-29,796625.98
2024-02-29,796725.98
2024-02-29,796750.98
2024-02-29,798250.98
2024-02-29,800650.98
2024-02-29,800700.98
2024-03-01,800750.98
2024-03-01,800850.98
2024-03-01,800865.98
2024-03-01,801115.98
2024-03-01,801365.98
2024-03-01,801465.98
2024-03-01,802124.98
2024-03-02,804524.98
2024-03-03,804774.98
2024-03-04,805024.98
2024-03-04,805049.98
2024-03-04,806049.98
2024-03-04,806299.98
2024-03-04,806549.98
2024-03-04,806774.98
2024-03-04,806799.98
2024-03-04,807049.98
2024-03-04,807124.98
2024-03-04,808124.98
2024-03-04,808624.98
2024-03-05,808924.98
2024-03-05,809424.98
2024-03-05,809434.98
2024-03-05,809684.98
2024-03-05,809934.98
2024-03-06,810434.98
2024-03-06,810684.98
2024-03-06,811141.98
2024-03-07,811146.98
2024-03-07,811166.98
2024-03-07,811191.98
2024-03-07,811201.98
2024-03-07,811451.98
2024-03-07,811476.98
2024-03-07,811726.98
2024-03-07,811976.98
2024-03-07,812476.98
2024-03-07,813176.98
2024-03-07,813201.98
2024-03-08,813211.98
2024-03-08,813261.98
2024-03-08,813271.98
2024-03-08,814271.98
2024-03-08,814771.98
2024-03-08,814821.98
2024-03-08,815071.98
2024-03-08,815171.98
2024-03-08,817571.98
2024-03-09,817821.98
2024-03-09,817841.98
2024-03-09,817851.98
2024-03-09,817871.98
2024-03-09,817910.98
2024-03-09,818880.98
2024-03-09,818980.98
2024-03-10,819230.98
2024-03-10,819280.98
2024-03-11,819780.98
2024-03-11,822180.98
2024-03-11,822680.98
2024-03-11,822690.98
2024-03-11,823190.98
2024-03-11,824190.98
2024-03-12,824215.98
2024-03-12,824230.98
2024-03-12,824330.98
2024-03-12,825330.98
2024-03-12,826330.98
2024-03-12,826355.98
2024-03-12,826365.98
2024-03-12,826465.98
2024-03-13,826665.98
2024-03-13,826715.98
2024-03-13,826915.98
2024-03-13,827415.98
2024-03-13,827425.98
2024-03-13,828425.98
2024-03-14,828525.98
2024-03-14,829075.98
2024-03-14,829575.98
2024-03-14,829625.98
2024-03-14,829675.98
2024-03-14,829685.98
2024-03-14,829710.98
2024-03-14,829720.98
2024-03-14,829970.98
2024-03-14,832544.98
2024-03-14,833044.98
2024-03-14,833294.98
2024-03-15,833394.98
2024-03-15,834394.98
2024-03-15,834594.98
2024-03-15,834844.98
2024-03-15,834894.98
2024-03-15,835894.98
2024-03-15,835919.98
2024-03-15,836019.98
2024-03-15,837219.98
2024-03-15,837279.98
2024-03-15,837529.98
2024-03-15,837555.67
2024-03-15,837805.67
2024-03-15,837905.67
2024-03-15,838005.67
2024-03-15,838255.67
2024-03-15,838505.67
2024-03-15,839005.67
2024-03-15,840005.67
2024-03-15,840505.67
2024-03-15,841005.67
2024-03-15,841255.67
2024-03-15,841505.67
2024-03-16,841530.67
2024-03-16,841580.67
2024-03-16,841830.67
2024-03-16,841880.67
2024-03-16,841980.67
2024-03-16,842230.67
2024-03-17,842255.67
2024-03-17,842505.67
2024-03-18,843005.67
2024-03-18,843155.67
2024-03-18,843405.67
2024-03-18,843655.67
2024-03-18,843905.67
2024-03-18,843925.67
2024-03-18,843975.67
2024-03-18,844025.67
2024-03-18,844275.67
2024-03-18,844295.67
2024-03-18,844545.67
2024-03-18,844565.67
2024-03-18,844665.67
2024-03-18,844685.67
2024-03-19,845035.67
2024-03-19,847185.67
2024-03-19,847435.67
2024-03-19,849835.67
2024-03-19,849885.67
2024-03-19,849895.67
2024-03-19,849915.67
2024-03-19,850165.67
2024-03-19,850922.67
2024-03-20,851172.67
2024-03-20,853572.67
2024-03-20,853722.67
2024-03-20,853822.67
2024-03-20,854322.67
2024-03-20,854822.67
2024-03-20,855072.67
2024-03-20,855082.67
2024-03-20,855332.67
2024-03-20,855582.67
2024-03-20,855782.67
2024-03-20,856032.67
2024-03-20,856282.67
2024-03-20,857282.67
2024-03-21,857782.67
2024-03-21,857882.67
2024-03-21,860282.67
2024-03-21,860532.67
2024-03-21,860582.67
2024-03-21,860832.67
2024-03-21,860852.67
2024-03-22,860902.67
2024-03-22,861152.67
2024-03-22,861182.67
2024-03-22,861382.67
2024-03-22,862382.67
2024-03-22,862632.67
2024-03-22,863632.67
2024-03-22,864132.67
2024-03-22,864157.67
2024-03-22,864407.67
2024-03-22,865407.67
2024-03-22,865657.67
2024-03-22,865667.67
2024-03-22,868067.67
2024-03-22,868317.67
2024-03-22,869458.37
2024-03-22,869508.37
2024-03-23,870008.37
2024-03-23,870018.37
2024-03-23,870033.37
2024-03-23,870283.37
2024-03-23,870383.37
2024-03-23,870633.37
2024-03-23,870883.37
2024-03-23,870908.37
2024-03-23,871158.37
2024-03-23,871408.37
2024-03-24,871458.37
2024-03-24,871958.37
2024-03-24,872208.37
2024-03-24,873208.37
2024-03-24,873308.37
2024-03-24,873558.37
2024-03-24,873658.37
2024-03-25,874658.37
2024-03-25,876158.37
2024-03-25,876843.84
2024-03-25,876943.84
2024-03-25,877193.84
2024-03-25,877693.84
2024-03-25,877943.84
2024-03-25,878193.84
2024-03-25,879193.84
2024-03-25,879879.3
2024-03-25,879904.3
2024-03-25,880154.3
2024-03-26,880164.3
2024-03-26,880664.3
2024-03-26,880914.3
2024-03-26,881414.3
2024-03-26,881424.3
2024-03-26,881674.3
2024-03-26,881774.3
2024-03-26,882274.3
2024-03-26,882724.3
2024-03-26,883724.3
2024-03-27,884224.3
2024-03-27,884264.3
2024-03-27,884289.3
2024-03-27,884349.3
2024-03-27,884644.3
2024-03-27,884679.3
2024-03-27,885179.3
2024-03-28,885679.3
2024-03-28,885699.3
2024-03-28,885949.3
2024-03-28,885974.3
2024-03-28,886024.3
2024-03-28,886074.3
2024-03-28,886174.3
2024-03-28,887154.0
2024-03-28,887404.0
2024-03-28,887504.0
2024-03-28,887514.0
2024-03-29,887539.0
2024-03-29,887739.0
2024-03-29,887764.0
2024-03-29,887789.0
2024-03-29,887989.0
2024-03-29,888189.0
2024-03-29,888489.0
2024-03-29,889689.0
2024-03-29,890189.0
2024-03-29,890214.0
2024-03-29,890314.0
2024-03-29,890814.0
2024-03-29,891064.0
2024-03-29,891089.0
2024-03-29,891589.0
2024-03-29,891829.0
2024-03-29,892155.73
2024-03-29,892230.73
2024-03-29,892480.73
2024-03-29,892630.73
2024-03-29,892730.73
2024-03-30,892755.73
2024-03-30,892805.73
2024-03-30,892905.73
2024-03-30,892915.73
2024-03-30,893115.73
2024-03-30,893125.73
2024-03-30,893375.73
2024-03-30,894375.73
2024-03-30,894385.73
2024-03-30,894435.73
2024-03-30,894445.73
2024-03-31,894495.73
2024-03-31,894505.73
2024-03-31,894555.73
2024-03-31,894605.73
2024-03-31,894615.73
2024-03-31,894715.73
2024-03-31,894815.73
2024-03-31,894865.73
2024-04-01,894965.73
2024-04-01,894980.73
2024-04-01,896580.73
2024-04-01,896980.73
2024-04-01,897315.73
2024-04-01,897325.73
2024-04-02,897375.73
2024-04-02,897422.73
2024-04-02,897447.73
2024-04-02,898447.73
2024-04-02,898457.73
2024-04-03,898507.73
2024-04-03,898857.73
2024-04-03,899097.73
2024-04-03,899217.73
2024-04-03,899337.73
2024-04-03,899937.73
2024-04-03,901337.73
2024-04-03,901347.73
2024-04-03,901447.73
2024-04-04,902047.73
2024-04-04,902477.73
2024-04-05,903677.73
2024-04-05,904677.73
2024-04-05,904917.73
2024-04-05,904927.73
2024-04-05,905177.73
2024-04-05,905187.73
2024-04-05,905387.73
2024-04-05,905727.73
2024-04-05,905741.73
2024-04-06,906241.73
2024-04-06,906291.73
2024-04-06,906316.73
2024-04-06,906341.73
2024-04-07,906361.73
2024-04-07,906386.73
2024-04-07,906396.73
2024-04-07,906896.73
2024-04-07,907016.73
2024-04-07,908016.73
2024-04-07,908041.73
2024-04-08,908066.73
2024-04-08,908076.73
2024-04-08,908126.73
2024-04-08,908136.73
2024-04-08,908386.73
2024-04-08,908401.73
2024-04-08,909601.73
2024-04-08,909611.73
2024-04-09,909661.73
2024-04-09,909901.73
2024-04-09,909921.73
2024-04-09,909931.73
2024-04-09,909968.73
2024-04-09,910968.73
2024-04-10,912168.73
2024-04-10,912178.73
2024-04-10,912428.73
2024-04-10,914828.73
2024-04-10,914838.73
2024-04-11,914848.73
2024-04-11,915848.73
2024-04-11,916098.73
2024-04-11,916123.73
2024-04-11,916373.73
2024-04-12,916398.73
2024-04-12,916413.73
2024-04-12,916438.73
2024-04-12,916861.43
2024-04-12,916911.43
2024-04-12,916921.43
2024-04-12,916931.43
2024-04-13,917931.43
2024-04-13,918051.43
2024-04-13,918151.43
2024-04-13,918161.43
2024-04-14,918211.43
2024-04-14,918221.43
2024-04-14,918246.43
2024-04-14,918271.43
2024-04-14,918281.43
2024-04-14,918381.43
2024-04-15,919381.43
2024-04-15,920781.43
2024-04-15,920796.43
2024-04-15,920806.43
2024-04-15,920926.43
2024-04-15,920936.43
2024-04-16,921936.43
2024-04-16,922436.43
2024-04-16,922461.43
2024-04-16,922711.43
2024-04-16,922831.43
2024-04-16,923071.43
2024-04-16,923191.43
2024-04-16,924391.43
2024-04-16,924891.43
2024-04-16,925891.43
2024-04-16,925941.43
2024-04-16,926061.43
2024-04-16,926311.43
2024-04-16,926431.43
2024-04-16,926551.43
2024-04-16,926801.43
2024-04-16,927041.43
2024-04-16,927291.43
2024-04-16,927441.43
2024-04-16,927681.43
2024-04-17,927801.43
2024-04-17,927921.43
2024-04-17,928041.43
2024-04-17,928161.43
2024-04-17,928401.43
2024-04-17,928521.43
2024-04-17,930921.43
2024-04-17,931320.43
2024-04-17,931440.43
2024-04-17,931560.43
2024-04-17,932060.43
2024-04-18,932180.43
2024-04-18,932380.43
2024-04-18,932430.43
2024-04-18,932450.43
2024-04-18,932690.43
2024-04-18,933190.43
2024-04-18,933210.43
2024-04-18,933235.43
2024-04-18,933255.43
2024-04-18,933405.43
2024-04-18,934905.43
2024-04-18,935025.43
2024-04-19,937425.43
2024-04-19,939225.43
2024-04-19,939275.43
2024-04-19,940475.43
2024-04-19,940595.43
2024-04-19,940605.43
2024-04-19,940855.43
2024-04-19,941005.43
2024-04-19,941125.43
2024-04-20,941625.43
2024-04-20,941695.43
2024-04-20,941815.43
2024-04-20,942815.43
2024-04-20,942915.43
2024-04-20,943936.43
2024-04-21,944176.43
2024-04-21,944416.43
2024-04-21,944466.43
2024-04-21,944586.43
2024-04-21,945786.43
2024-04-21,946936.43
2024-04-21,946986.43
2024-04-21,946996.43
2024-04-22,947246.43
2024-04-22,947496.43
2024-04-22,947616.43
2024-04-22,947666.43
2024-04-22,947676.43
2024-04-22,947926.43
2024-04-23,948426.43
2024-04-23,948676.43
2024-04-23,948796.43
2024-04-23,948846.43
2024-04-23,948856.43
2024-04-23,948976.43
2024-04-23,949226.43
2024-04-23,949326.43
2024-04-23,950526.43
2024-04-23,951726.43
2024-04-23,951751.43
2024-04-23,951991.43
2024-04-24,954391.43
2024-04-24,954891.43
2024-04-24,956291.43
2024-04-24,958691.43
2024-04-24,958696.43
2024-04-24,958816.43
2024-04-24,959066.43
2024-04-24,959186.43
2024-04-24,959306.43
2024-04-24,959426.43
2024-04-24,960626.43
2024-04-24,960746.43
2024-04-24,960986.43
2024-04-24,961486.43
2024-04-24,961606.43
2024-04-24,962433.43
2024-04-24,962683.43
2024-04-25,962933.43
2024-04-25,963053.43
2024-04-25,965453.43
2024-04-26,967853.43
2024-04-26,970253.43
2024-04-26,971253.43
2024-04-26,972453.43
2024-04-26,974853.43
2024-04-26,977253.43
2024-04-26,977263.43
2024-04-26,977383.43
2024-04-26,977533.43
2024-04-26,979933.43
2024-04-26,982333.43
2024-04-27,982358.43
2024-04-27,983558.43
2024-04-27,983583.43
2024-04-27,984583.43
2024-04-27,984633.43
2024-04-27,984683.43
2024-04-27,984708.43
2024-04-27,984828.43
2024-04-27,984928.43
2024-04-27,985428.43
2024-04-27,985548.43
2024-04-27,985608.43
2024-04-27,985728.43
2024-04-27,986813.43
2024-04-28,986838.43
2024-04-28,986858.43
2024-04-28,986908.43
2024-04-28,986928.43
2024-04-28,986978.43
2024-04-28,987228.43
2024-04-28,987238.43
2024-04-28,987738.43
2024-04-28,987988.43
2024-04-29,988108.43
2024-04-29,988158.43
2024-04-29,988518.43
2024-04-29,989518.43
2024-04-29,990018.43
2024-04-29,990258.43
2024-04-29,991258.43
2024-04-29,991283.43
2024-04-29,991403.43
2024-04-29,991523.43
2024-04-29,991623.43
2024-04-29,991658.43
2024-04-30,993058.43
2024-04-30,994058.43
2024-04-30,995058.43
2024-04-30,995158.43
2024-04-30,995183.43
2024-04-30,995233.43
2024-04-30,995483.43
2024-04-30,995533.43
2024-04-30,995678.43
2024-04-30,995728.43
2024-04-30,995928.43
2024-04-30,996028.43
2024-04-30,997028.43
2024-04-30,997528.43
2024-04-30,997538.43
2024-04-30,998738.43
2024-04-30,999238.43
2024-04-30,999738.43
2024-04-30,1000738.43
2024-04-30,1000858.43
2024-04-30,1000908.43
2024-04-30,1001158.43
2024-04-30,1001258.43
2024-04-30,1001268.43
2024-04-30,1002268.43
2024-04-30,1002388.43
2024-04-30,1002888.43
2024-04-30,1002988.43
2024-04-30,1003488.43
2024-04-30,1003968.43
2024-04-30,1004018.43
2024-04-30,1004038.43
2024-05-01,1004158.43
2024-05-01,1004278.43
2024-05-01,1004398.43
2024-05-01,1004498.43
2024-05-01,1004748.43
2024-05-01,1005948.43
2024-05-01,1006023.43
2024-05-01,1006038.43
2024-05-01,1006048.43
2024-05-01,1006148.43
2024-05-01,1006398.43
2024-05-01,1006518.43
2024-05-01,1006638.43
2024-05-01,1007053.43
2024-05-01,1008253.43
2024-05-02,1008303.43
2024-05-02,1008783.43
2024-05-02,1008833.43
2024-05-02,1011233.43
2024-05-02,1011473.43
2024-05-02,1011713.43
2024-05-02,1014113.43
2024-05-02,1014593.43
2024-05-02,1014668.43
2024-05-02,1014768.43
2024-05-02,1015768.43
2024-05-02,1016268.43
2024-05-02,1016518.43
2024-05-03,1016638.43
2024-05-03,1016758.43
2024-05-03,1017008.43
2024-05-03,1017258.43
2024-05-03,1017358.43
2024-05-03,1017608.43
2024-05-03,1017858.43
2024-05-04,1017883.43
2024-05-04,1019083.43
2024-05-04,1019328.43
2024-05-05,1019578.43
2024-05-05,1019588.43
2024-05-05,1019828.43
2024-05-05,1019838.43
2024-05-05,1020838.43
2024-05-05,1020852.43
2024-05-06,1020972.43
2024-05-06,1021022.43
2024-05-06,1021262.43
2024-05-06,1021362.43
2024-05-06,1021602.43
2024-05-07,1021722.43
2024-05-07,1021842.43
2024-05-07,1021962.43
2024-05-07,1021982.43
2024-05-07,1022007.43
2024-05-07,1023207.43
2024-05-07,1023327.43
2024-05-07,1023447.43
2024-05-07,1023697.43
2024-05-07,1023817.43
2024-05-07,1023937.43
2024-05-07,1023962.43
2024-05-07,1024062.43
2024-05-07,1024182.43
2024-05-08,1024192.43
2024-05-08,1024202.43
2024-05-08,1024252.43
2024-05-08,1024372.43
2024-05-08,1024382.43
2024-05-08,1024882.43
2024-05-08,1025002.43
2024-05-08,1025017.43
2024-05-08,1025257.43
2024-05-08,1025377.43
2024-05-08,1025497.43
2024-05-08,1025507.43
2024-05-09,1025627.43
2024-05-09,1025677.43
2024-05-09,1025797.43
2024-05-09,1025917.43
2024-05-09,1026167.43
2024-05-09,1026287.43
2024-05-09,1026787.43
2024-05-09,1026797.43
2024-05-09,1026817.43
2024-05-09,1028017.43
2024-05-09,1029017.43
2024-05-09,1029027.43
2024-05-10,1029147.43
2024-05-10,1029267.43
2024-05-10,1029285.43
2024-05-10,1029525.43
2024-05-10,1029645.43
2024-05-10,1029765.43
2024-05-10,1029885.43
2024-05-10,1029895.43
2024-05-10,1030145.43
2024-05-10,1030265.43
2024-05-10,1031465.43
2024-05-10,1031565.43
2024-05-10,1031595.43
2024-05-10,1032039.43
2024-05-10,1032159.43
2024-05-10,1032309.43
2024-05-10,1032549.43
2024-05-11,1032559.43
2024-05-11,1032759.43
2024-05-11,1033009.43
2024-05-11,1033019.43
2024-05-11,1033139.43
2024-05-11,1033164.43
2024-05-11,1033284.43
2024-05-11,1033404.43
2024-05-12,1033644.43
2024-05-12,1033669.43
2024-05-12,1034869.43
2024-05-12,1034989.43
2024-05-12,1035109.43
2024-05-12,1035229.43
2024-05-12,1035244.43
2024-05-12,1035364.43
2024-05-12,1035864.43
2024-05-12,1035984.43
2024-05-12,1035994.43
2024-05-12,1036004.43
2024-05-13,1036244.43
2024-05-13,1036364.43
2024-05-13,1036374.43
2024-05-13,1036494.43
2024-05-13,1036614.43
2024-05-13,1036734.43
2024-05-13,1036974.43
2024-05-13,1037094.43
2024-05-13,1038094.43
2024-05-13,1038334.43
2024-05-13,1038454.43
2024-05-13,1038694.43
2024-05-13,1039894.43
2024-05-13,1040014.43
2024-05-13,1040024.43
2024-05-13,1042024.43
2024-05-13,1042144.43
2024-05-13,1042264.43
2024-05-13,1042384.43
2024-05-13,1042504.43
2024-05-14,1042624.43
2024-05-14,1043624.43
2024-05-14,1043744.43
2024-05-14,1043754.43
2024-05-14,1043874.43
2024-05-14,1043994.43
2024-05-14,1044114.43
2024-05-14,1044614.43
2024-05-14,1045614.43
2024-05-14,1046334.43
2024-05-14,1046384.43
2024-05-14,1046394.43
2024-05-14,1046514.43
2024-05-14,1046634.43
2024-05-14,1048634.43
2024-05-14,1048754.43
2024-05-14,1048779.43
2024-05-14,1048899.43
2024-05-14,1049379.43
2024-05-14,1049389.43
2024-05-14,1049509.43
2024-05-14,1049609.43
2024-05-14,1049729.43
2024-05-14,1052573.43
2024-05-14,1052693.43
2024-05-14,1053293.43
2024-05-14,1053303.43
2024-05-14,1053423.43
2024-05-15,1053543.43
2024-05-15,1054543.43
2024-05-15,1054553.43
2024-05-15,1054673.43
2024-05-15,1055673.43
2024-05-15,1055683.43
2024-05-15,1055933.43
2024-05-15,1056183.43
2024-05-15,1056266.43
2024-05-15,1056440.43
2024-05-15,1056614.43
2024-05-15,1056788.43
2024-05-15,1056813.43
2024-05-15,1058013.43
2024-05-15,1059013.43
2024-05-15,1059187.43
2024-05-15,1059387.43
2024-05-15,1059507.43
2024-05-15,1059657.43
2024-05-15,1060157.43
2024-05-15,1060357.43
2024-05-15,1060407.43
2024-05-15,1061407.43
2024-05-15,1062307.43
2024-05-15,1062607.43
2024-05-15,1063107.43
2024-05-15,1063190.43
2024-05-15,1063310.43
2024-05-15,1063430.43
2024-05-15,1063460.43
2024-05-15,1063580.43
2024-05-15,1063605.43
2024-05-15,1064105.43
2024-05-15,1064225.43
2024-05-15,1064399.43
2024-05-15,1064899.43
2024-05-15,1065019.43
2024-05-15,1065193.43
2024-05-15,1065367.43
2024-05-15,1065607.43
2024-05-15,1065847.43
2024-05-15,1065897.43
2024-05-15,1066071.43
2024-05-15,1066371.43
2024-05-15,1066521.43
2024-05-15,1067521.43
2024-05-15,1067641.43
2024-05-15,1067815.43
2024-05-15,1067935.43
2024-05-15,1068935.43
2024-05-15,1069018.43
2024-05-15,1069068.43
2024-05-15,1069568.43
2024-05-15,1069688.43
2024-05-15,1069888.43
2024-05-15,1070128.43
2024-05-15,1070228.43
2024-05-15,1070278.43
2024-05-15,1070778.43
2024-05-15,1070952.43
2024-05-15,1071126.43
2024-05-15,1071626.43
2024-05-15,1071800.43
2024-05-15,1071974.43
2024-05-15,1072174.43
2024-05-15,1072424.43
2024-05-15,1072544.43
2024-05-15,1072644.43
2024-05-15,1072894.43
2024-05-15,1073144.43
2024-05-15,1073264.43
2024-05-15,1073984.43
2024-05-15,1074264.43
2024-05-15,1074504.43
2024-05-15,1074754.43
2024-05-15,1074994.43
2024-05-15,1075320.43
2024-05-15,1075494.43
2024-05-15,1075694.43
2024-05-15,1076194.43
2024-05-15,1076294.43
2024-05-15,1076377.43
2024-05-15,1076551.43
2024-05-15,1076725.43
2024-05-15,1076899.43
2024-05-15,1077073.43
2024-05-15,1077173.43
2024-05-15,1077673.43
2024-05-15,1077793.43
2024-05-15,1078793.43
2024-05-15,1078967.43
2024-05-15,1079217.43
2024-05-15,1080217.43
2024-05-15,1080391.43
2024-05-15,1080491.43
2024-05-15,1080741.43
2024-05-15,1081241.43
2024-05-15,1081324.43
2024-05-15,1081498.43
2024-05-15,1081598.43
2024-05-15,1081603.43
2024-05-15,1081777.43
2024-05-15,1081993.73
2024-05-15,1082977.43
2024-05-15,1083151.43
2024-05-15,1083271.43
2024-05-15,1083354.43
2024-05-15,1083474.43
2024-05-15,1083524.43
2024-05-15,1083644.43
2024-05-15,1083894.43
2024-05-15,1083977.43
2024-05-15,1084477.43
2024-05-15,1084651.43
2024-05-15,1085051.43
2024-05-15,1085391.43
2024-05-15,1086391.43
2024-05-15,1086891.43
2024-05-15,1086991.43
2024-05-15,1087111.43
2024-05-15,1088111.43
2024-05-15,1088131.43
2024-05-15,1088371.43
2024-05-15,1088545.43
2024-05-15,1088665.43
2024-05-15,1088839.43
2024-05-15,1089039.43
2024-05-15,1089289.43
2024-05-15,1089339.43
2024-05-15,1089839.43
2024-05-15,1089889.43
2024-05-15,1090063.43
2024-05-15,1090263.43
2024-05-15,1090523.43
2024-05-15,1091023.43
2024-05-15,1091106.43
2024-05-15,1091206.43
2024-05-15,1091289.43
2024-05-15,1091539.43
2024-05-15,1091639.43
2024-05-15,1091813.43
2024-05-15,1091933.43
2024-05-15,1094333.43
2024-05-15,1094453.43
2024-05-15,1094573.43
2024-05-15,1094673.43
2024-05-15,1094756.43
2024-05-16,1095256.43
2024-05-16,1095356.43
2024-05-16,1095596.43
2024-05-16,1095646.43
2024-05-16,1095656.43
2024-05-16,1095906.43
2024-05-16,1096006.43
2024-05-16,1096126.43
2024-05-17,1096136.43
2024-05-17,1096156.43
2024-05-17,1096166.43
2024-05-17,1096666.43
2024-05-17,1097666.43
2024-05-17,1097676.43
2024-05-17,1097776.43
2024-05-17,1097876.43
2024-05-17,1098376.43
2024-05-17,1099258.43
2024-05-17,1100458.43
2024-05-17,1102858.43
2024-05-18,1102908.43
2024-05-18,1102928.43
2024-05-18,1102953.43
2024-05-18,1102973.43
2024-05-18,1102993.43
2024-05-19,1103043.43
2024-05-19,1103053.43
2024-05-19,1103063.43
2024-05-20,1103133.43
2024-05-20,1103283.43
2024-05-20,1103783.43
2024-05-20,1103793.43
2024-05-20,1104293.43
2024-05-20,1104543.43
2024-05-21,1105543.43
2024-05-21,1105593.43
2024-05-21,1105643.43
2024-05-21,1105893.43
2024-05-21,1106893.43
2024-05-21,1109293.43
2024-05-21,1109793.43
2024-05-21,1109993.43
2024-05-21,1110493.43
2024-05-21,1110593.43
2024-05-21,1110693.43
2024-05-22,1110838.43
2024-05-23,1111338.43
2024-05-23,1111363.43
2024-05-23,1111613.43
2024-05-23,1111623.43
2024-05-23,1111923.43
2024-05-23,1112173.43
2024-05-23,1112273.43
2024-05-23,1114673.43
2024-05-23,1115873.43
2024-05-23,1118273.43
2024-05-23,1118773.43
2024-05-23,1119273.43
2024-05-23,1119473.43
2024-05-23,1120673.43
2024-05-23,1120698.43
2024-05-23,1121198.43
2024-05-23,1121208.43
2024-05-24,1121708.43
2024-05-24,1121713.43
2024-05-24,1121963.43
2024-05-24,1122213.43
2024-05-24,1122313.43
2024-05-24,1122813.43
2024-05-24,1123214.43
2024-05-25,1123714.43
2024-05-25,1123814.43
2024-05-25,1123914.43
2024-05-26,1123924.43
2024-05-26,1123949.43
2024-05-27,1123954.43
2024-05-27,1123979.43
2024-05-27,1124039.43
2024-05-27,1124064.43
2024-05-27,1124099.43
2024-05-28,1124349.43
2024-05-28,1124374.43
2024-05-28,1124394.43
2024-05-28,1124594.43
2024-05-28,1124604.43
2024-05-28,1124614.43
2024-05-28,1124714.43
2024-05-28,1124764.43
2024-05-28,1125264.43
2024-05-28,1125284.43
2024-05-28,1125334.43
2024-05-28,1125337.43
2024-05-28,1125387.43
2024-05-28,1125637.43
2024-05-28,1125647.43
2024-05-29,1125897.43
2024-05-29,1125902.43
2024-05-29,1126902.43
2024-05-29,1126952.43
2024-05-29,1127202.43
2024-05-29,1127227.43
2024-05-29,1127727.43
2024-05-29,1128227.43
2024-05-29,1128252.43
2024-05-29,1128352.43
2024-05-29,1129549.43
2024-05-30,1129559.43
2024-05-30,1129809.43
2024-05-30,1130309.43
2024-05-30,1130559.43
